date,temperature,relative_humidity,pressure,wind_speed,wind_direction,visibility
2021-03-27,24,88.6,30.17,8,100,10.0
2021-07-15,27,83.68,30.14,5,80,10.0
2016-06-07,28,83.79,29.87,7,210,10.0
2020-07-12,27,83.68,29.92,3,240,10.0
2022-12-22,22,100.0,30.02,3,170,10.0
2014-01-23,14,41.16,30.28,5,340,10.0
2022-01-17,22,49.67,29.97,9,290,10.0
2021-05-15,24,83.34,30.06,4,350,10.0
2023-12-03,28,65.77,30.0,5,250,10.0
2018-10-01,26,88.76,30.04,4,30,10.0
2020-08-12,29,74.47,30.01,7,110,10.0
2016-10-21,23,88.52,29.85,3,300,10.0
2014-06-27,28,74.3,30.08,0,0,10.0
2019-08-21,32,52.27,30.1,6,90,10.0
2016-08-24,32,70.66,30.02,9,70,10.0
2017-01-28,16,55.14,30.12,8,340,10.0
2021-10-15,28,74.3,29.93,5,10,10.0
2022-01-28,21,82.99,29.96,7,270,10.0
2018-08-17,33,55.81,30.14,11,100,10.0
2016-07-20,28,74.3,30.07,7,100,10.0
2021-01-20,23,53.32,30.19,9,70,10.0
2022-01-19,14,76.84,30.17,4,320,10.0
2023-02-25,24,69.16,30.27,3,360,10.0
2022-02-22,24,78.35,30.2,7,80,10.0
2015-06-17,28,69.92,30.1,9,110,10.0
2021-06-07,31,55.32,30.1,15,100,10.0
2014-07-18,27,83.68,30.06,4,200,10.0
2017-02-07,27,65.56,30.01,10,110,10.0
2015-06-21,28,74.3,30.07,3,110,10.0
2020-01-21,19,45.63,30.12,6,340,10.0
2021-07-15,31,62.5,30.15,11,70,10.0
2023-06-29,32,62.71,29.98,6,280,10.0
2022-04-27,24,73.63,30.11,6,100,10.0
2021-07-17,27,83.68,30.1,4,50,10.0
2015-01-05,24,78.35,30.29,7,40,10.0
2021-07-03,26,94.23,30.0,3,220,10.0
2020-03-10,22,60.47,30.3,7,90,10.0
2018-06-29,24,100.0,30.03,0,0,10.0
2016-11-27,23,64.72,30.06,4,40,10.0
2022-07-09,29,74.47,30.08,7,110,10.0
2018-02-14,25,78.5,30.37,5,50,10.0
2020-06-22,32,62.71,30.06,8,150,10.0
2021-01-30,17,72.4,30.18,3,360,10.0
2022-09-06,29,74.47,30.02,4,110,10.0
2014-05-16,24,94.15,29.97,4,240,9.0
2021-12-26,24,69.16,30.08,5,120,10.0
2014-08-29,29,74.47,30.02,5,170,10.0
2023-08-23,31,62.5,29.91,7,60,10.0
2017-03-18,18,67.97,30.24,4,330,10.0
2015-04-05,26,65.36,30.1,6,110,10.0
2015-02-21,22,60.47,30.2,12,100,10.0
2017-02-21,18,77.46,30.06,3,60,10.0
2019-07-24,26,83.57,29.98,5,200,10.0
2020-02-11,29,62.06,30.18,11,120,10.0
2017-07-25,29,74.47,30.11,0,0,10.0
2022-11-17,22,94.06,30.07,5,320,10.0
2018-09-25,27,94.27,30.04,4,90,10.0
2021-04-27,24,69.16,30.04,9,70,10.0
2018-10-11,27,88.84,29.91,5,190,10.0
2021-07-16,27,78.78,30.06,8,80,10.0
2016-12-31,16,51.48,30.22,6,350,10.0
2022-06-24,30,62.28,29.97,6,300,10.0
2018-12-02,24,88.6,29.99,7,150,10.0
2017-08-28,33,59.27,29.92,8,150,10.0
2019-04-01,28,51.25,30.05,12,150,10.0
2017-05-22,29,62.06,29.99,13,130,10.0
2022-11-26,29,70.11,30.06,8,100,10.0
2018-12-23,22,60.47,30.19,8,60,10.0
2021-07-20,27,83.68,30.02,0,0,10.0
2022-09-30,27,69.74,29.73,6,320,10.0
2019-03-25,21,73.11,30.1,5,100,10.0
2019-06-02,28,74.3,29.94,4,220,10.0
2022-06-27,30,62.28,30.03,4,160,10.0
2017-04-25,29,37.38,29.85,10,250,10.0
2014-10-11,27,69.74,30.0,5,60,10.0
2022-05-16,26,88.76,29.92,0,0,10.0
2020-02-04,22,60.47,30.2,3,100,10.0
2020-08-10,29,74.47,30.07,4,50,10.0
2020-05-27,23,88.52,29.93,4,210,10.0
2023-03-31,25,61.16,30.17,11,100,10.0
2014-01-18,12,62.25,30.17,0,0,10.0
2021-07-09,32,62.71,30.11,8,120,10.0
2020-10-04,28,78.92,29.93,6,120,10.0
2022-06-10,24,94.15,29.98,0,0,10.0
2015-07-05,29,70.11,30.12,10,100,10.0
2015-07-12,32,52.27,30.05,7,120,10.0
2017-12-07,23,88.52,30.05,0,0,10.0
2017-02-21,22,68.77,30.1,7,90,10.0
2018-04-13,24,64.93,30.13,11,100,10.0
2018-08-08,27,88.84,30.08,3,90,10.0
2017-11-04,22,100.0,29.97,4,320,10.0
2021-08-09,29,79.06,30.05,6,110,10.0
2020-01-13,25,78.5,30.28,13,90,10.0
2014-12-06,25,57.39,30.11,7,60,10.0
2015-05-29,26,57.63,30.07,14,90,10.0
2023-11-30,18,77.46,30.11,4,340,10.0
2015-06-12,32,59.04,30.13,16,110,10.0
2021-01-06,15,67.36,30.14,4,310,10.0
2022-04-08,27,78.78,29.92,6,210,10.0
2023-07-07,28,69.92,29.98,4,220,10.0
2021-12-10,27,74.14,30.16,9,100,10.0
2016-07-12,32,62.71,30.11,9,120,10.0
2023-01-09,20,93.97,30.11,5,300,10.0
2014-07-26,28,78.92,30.05,0,0,10.0
2021-03-12,21,68.58,30.23,4,10,10.0
2020-05-18,24,88.6,29.93,3,70,10.0
2018-09-29,27,83.68,30.03,0,0,10.0
2016-02-22,21,73.11,30.02,4,110,10.0
2016-05-15,25,83.45,29.99,3,290,10.0
2017-09-07,33,59.27,29.96,6,120,10.0
2020-02-08,19,68.18,30.11,5,350,10.0
2016-07-09,29,74.47,30.1,3,40,10.0
2020-09-18,29,74.47,29.92,6,200,10.0
2023-05-12,27,69.74,30.07,12,70,10.0
2014-02-02,25,69.36,30.16,10,100,10.0
2014-08-22,29,74.47,30.1,4,90,10.0
2020-04-11,28,69.92,30.03,12,90,10.0
2014-07-02,32,62.71,29.96,12,240,10.0
2020-07-08,29,74.47,30.05,3,330,10.0
2018-08-09,27,88.84,30.08,0,0,10.0
2014-04-04,24,69.16,30.03,8,140,10.0
2021-10-14,29,65.98,29.87,10,90,10.0
2021-07-30,26,88.76,30.03,0,0,10.0
2020-07-30,32,59.04,30.07,6,80,10.0
2015-12-11,22,94.06,30.0,5,30,10.0
2018-05-19,26,88.76,29.98,4,150,10.0
2018-03-28,24,57.15,30.18,15,110,10.0
2014-03-10,18,88.1,30.11,0,0,10.0
2023-09-17,27,83.68,29.95,0,0,10.0
2021-07-03,25,94.19,30.0,3,170,10.0
2019-07-18,29,70.11,30.05,8,100,10.0
2014-01-30,16,100.0,30.06,8,320,5.0
2015-04-06,28,54.58,30.16,12,90,10.0
2019-01-05,23,94.11,30.03,5,190,9.0
2020-10-08,30,62.28,29.97,10,120,10.0
2014-01-19,16,38.88,30.26,4,350,10.0
2019-05-31,31,62.5,30.0,13,120,10.0
2017-12-18,23,94.11,30.22,0,0,10.0
2022-08-05,29,74.47,30.07,10,90,10.0
2014-08-29,29,74.47,30.0,4,140,10.0
2021-03-04,19,72.76,29.99,7,310,10.0
2019-04-11,23,78.21,29.85,3,290,10.0
2021-01-16,21,64.29,29.89,6,180,10.0
2019-04-17,26,54.08,30.02,12,90,10.0
2021-03-18,24,83.34,30.04,7,140,10.0
2014-08-15,31,66.38,30.06,6,230,10.0
2017-02-05,24,57.15,30.11,7,130,10.0
2017-02-20,23,88.52,30.07,5,30,10.0
2023-07-16,27,83.68,30.06,3,240,10.0
2019-04-30,23,94.11,30.1,3,60,10.0
2018-06-03,33,49.4,29.98,10,250,10.0
2018-09-17,28,83.79,29.95,6,110,10.0
2018-03-25,27,50.99,30.06,9,140,10.0
2015-11-21,25,83.45,29.93,3,110,10.0
2016-06-01,26,78.64,29.97,5,90,10.0
2020-12-06,21,88.35,29.98,3,310,10.0
2020-05-28,27,94.27,30.02,5,110,10.0
2018-11-15,27,83.68,30.0,7,190,10.0
2018-07-17,28,78.92,30.1,4,190,10.0
2017-04-08,19,45.63,30.09,7,340,10.0
2018-04-07,27,69.74,29.96,12,180,10.0
2022-11-15,28,69.92,30.07,7,130,10.0
2023-12-04,27,69.74,30.03,0,0,10.0
2023-04-18,24,78.35,29.93,7,350,10.0
2015-06-26,28,69.92,30.11,4,290,10.0
2020-12-13,20,93.97,30.06,0,0,10.0
2018-06-16,24,94.15,30.02,0,0,10.0
2023-02-16,23,73.46,30.11,7,120,10.0
2021-04-22,23,73.46,29.99,7,330,10.0
2014-09-08,28,74.3,29.98,5,120,10.0
2017-08-18,34,52.77,29.98,11,100,10.0
2021-01-20,19,59.76,30.31,4,10,10.0
2015-11-29,24,64.93,30.08,3,10,10.0
2023-10-05,27,74.14,29.91,4,350,10.0
2014-10-13,30,66.18,30.01,14,110,10.0
2015-11-29,23,73.46,30.09,4,330,10.0
2018-07-19,27,83.68,30.01,5,210,10.0
2022-03-17,28,74.3,30.06,6,200,10.0
2022-12-13,27,50.99,30.05,5,120,10.0
2019-03-17,22,94.06,30.05,4,110,10.0
2018-04-24,31,55.32,29.92,8,180,10.0
2017-01-20,27,54.33,29.95,8,150,10.0
2016-03-31,29,65.98,29.96,11,120,10.0
2014-10-19,26,61.39,30.01,4,330,10.0
2023-02-28,31,40.45,30.01,5,210,10.0
2019-06-27,27,69.74,30.09,3,300,10.0
2023-10-13,29,83.9,29.78,4,190,10.0
2014-08-31,30,66.18,30.1,9,90,10.0
2022-08-22,29,74.47,30.0,7,90,10.0
2023-05-04,24,69.16,29.92,6,290,10.0
2016-12-03,24,69.16,30.04,9,50,10.0
2017-02-07,23,68.97,30.12,9,100,10.0
2019-12-10,24,83.34,30.08,4,120,10.0
2020-01-26,15,54.89,30.12,6,320,10.0
2023-10-30,31,58.81,29.83,9,70,10.0
2019-03-25,22,68.77,30.15,7,100,10.0
2015-05-11,27,74.14,30.12,8,100,10.0
2022-10-01,26,78.64,29.84,7,360,10.0
2022-03-21,24,83.34,30.14,8,40,10.0
2014-08-14,27,83.68,30.01,3,200,10.0
2014-04-14,24,83.34,30.01,10,100,10.0
2016-07-23,25,88.68,30.02,0,0,10.0
2014-05-30,29,62.06,29.98,10,120,10.0
2014-08-16,26,88.76,30.03,4,330,10.0
2023-04-03,24,88.6,30.04,0,0,10.0
2021-12-07,28,58.11,30.05,0,0,10.0
2019-06-24,29,70.11,30.05,7,210,10.0
2021-01-01,24,83.34,30.13,11,120,10.0
2020-02-04,19,72.76,30.19,0,0,10.0
2020-10-30,28,78.92,29.94,5,170,10.0
2021-10-29,29,54.83,29.74,13,260,10.0
2021-06-02,27,74.14,30.02,10,110,10.0
2017-07-17,29,74.47,30.0,5,200,10.0
2020-12-23,17,82.51,30.16,0,0,10.0
2018-03-31,28,54.58,30.09,13,110,10.0
2016-11-18,22,60.47,30.09,3,360,10.0
2017-06-26,32,59.04,30.06,8,130,10.0
2020-06-25,30,74.63,30.06,6,120,10.0
2014-07-27,27,83.68,30.07,0,0,10.0
2018-03-18,25,69.36,29.9,10,140,10.0
2016-01-09,19,100.0,29.85,0,0,8.0
2021-05-01,26,83.57,30.01,5,210,10.0
2023-08-15,31,74.79,30.05,6,120,10.0
2022-04-05,27,74.14,29.91,8,170,10.0
2015-02-01,23,53.32,30.12,12,120,10.0
2014-09-15,28,78.92,30.14,5,70,10.0
2020-08-13,31,62.5,29.99,8,90,10.0
2022-07-16,27,74.14,30.01,8,90,10.0
2014-11-05,24,69.16,30.15,5,60,10.0
2017-04-29,26,73.97,30.08,14,110,10.0
2019-04-13,27,69.74,30.02,14,120,10.0
2019-02-03,20,100.0,30.01,0,0,10.0
2015-09-12,29,83.9,29.99,0,0,10.0
2022-02-15,14,82.14,30.29,4,330,10.0
2016-04-11,26,57.63,30.2,13,80,10.0
2015-07-05,32,59.04,30.14,10,120,10.0
2018-05-06,25,88.68,29.93,3,150,10.0
2017-02-24,19,93.93,29.8,4,290,6.0
2015-08-04,29,70.11,30.05,4,110,10.0
2018-08-23,27,83.68,29.99,0,0,10.0
2016-06-28,26,78.64,30.01,0,0,10.0
2023-09-25,24,83.34,29.97,3,30,10.0
2015-11-06,27,74.14,30.09,8,70,10.0
2015-02-06,20,60.0,30.16,9,340,10.0
2020-04-23,30,51.76,30.03,14,120,10.0
2020-06-03,28,74.3,29.97,10,120,10.0
2014-02-23,27,69.74,30.09,10,120,10.0
2014-10-11,31,55.32,29.96,8,50,10.0
2017-03-07,23,60.7,30.26,11,110,10.0
2021-02-11,25,69.36,30.1,13,130,10.0
2017-07-06,30,70.29,30.14,11,100,10.0
2022-07-01,28,74.3,30.08,5,110,10.0
2020-07-30,32,59.04,30.07,9,90,10.0
2017-10-07,31,74.79,29.95,13,140,10.0
2020-03-16,22,73.29,30.17,0,0,10.0
2017-05-20,28,65.77,30.06,13,100,10.0
2023-07-04,32,62.71,30.02,9,100,10.0
2015-02-25,28,58.11,29.89,14,160,10.0
2017-08-16,30,70.29,30.06,0,0,10.0
2014-06-01,26,78.64,29.98,8,90,10.0
2021-11-27,24,53.58,30.01,7,320,10.0
2019-04-23,24,57.15,30.04,10,40,10.0
2023-08-24,28,74.3,29.87,4,30,10.0
2021-07-06,28,78.92,30.0,10,120,10.0
2019-05-14,26,83.57,29.92,0,0,10.0
2023-05-03,31,48.88,29.84,9,250,10.0
2014-01-06,22,94.06,30.05,4,210,10.0
2023-03-22,24,60.93,30.23,8,70,10.0
2023-04-01,26,73.97,30.16,11,140,10.0
2016-12-10,19,82.75,30.22,7,340,10.0
2014-09-01,31,62.5,30.09,11,100,10.0
2016-01-19,14,41.16,30.24,12,340,10.0
2019-06-11,32,55.56,30.04,5,120,10.0
2017-06-15,26,88.76,30.0,0,0,10.0
2022-11-28,24,94.15,30.0,0,0,10.0
2016-09-04,28,74.3,30.07,0,0,10.0
2020-08-07,33,55.81,30.04,13,90,10.0
2019-02-11,23,88.52,30.15,7,100,10.0
2019-09-06,33,49.4,29.9,9,260,10.0
2015-09-12,28,83.79,29.93,0,0,10.0
2020-06-02,27,78.78,30.03,7,90,10.0
2020-08-28,29,83.9,30.09,0,0,10.0
2020-01-14,24,83.34,30.31,10,110,10.0
2016-06-04,27,78.78,30.06,3,130,10.0
2022-04-13,24,60.93,30.14,10,100,10.0
2020-06-02,27,78.78,30.04,7,90,10.0
2018-02-17,27,57.87,30.19,7,110,10.0
2018-09-24,28,78.92,29.99,3,20,10.0
2018-08-13,27,83.68,30.11,6,150,10.0
2018-10-03,26,83.57,29.99,4,30,10.0
2017-01-27,20,88.27,30.03,0,0,10.0
2014-10-19,22,83.11,29.97,3,280,10.0
2019-06-05,28,74.3,30.0,5,120,10.0
2022-09-04,29,74.47,30.01,0,0,10.0
2014-08-25,27,88.84,29.75,5,290,10.0
2014-10-28,27,61.61,30.08,11,70,10.0
2020-03-29,24,83.34,30.05,12,100,10.0
2022-10-02,28,65.77,29.86,0,0,10.0
2023-05-13,26,73.97,30.05,8,70,10.0
2018-12-08,23,68.97,30.25,8,90,10.0
2020-11-21,26,69.55,30.16,10,50,10.0
2015-06-08,24,83.34,30.0,0,0,10.0
2018-05-22,25,88.68,30.01,10,120,9.0
2015-12-13,25,83.45,29.97,9,120,10.0
2015-08-05,29,74.47,30.1,0,0,10.0
2014-12-24,24,88.6,29.92,7,150,10.0
2022-11-23,27,83.68,30.07,0,0,10.0
2017-03-27,23,64.72,30.11,4,40,10.0
2019-03-10,26,78.64,30.17,14,130,10.0
2016-06-30,32,62.71,29.99,10,130,10.0
2015-03-13,26,69.55,30.18,11,90,10.0
2017-01-25,21,64.29,30.09,0,0,10.0
2020-10-10,28,78.92,29.98,7,120,10.0
2019-10-31,31,55.32,30.0,8,110,10.0
2016-05-17,27,83.68,30.05,7,120,10.0
2023-12-05,28,48.09,30.05,6,310,10.0
2018-11-08,28,69.92,29.95,10,120,10.0
2016-12-06,25,83.45,29.96,8,160,10.0
2021-08-29,30,70.29,30.03,6,120,10.0
2021-08-17,28,83.79,29.99,5,120,10.0
2023-09-05,29,65.98,29.97,8,110,10.0
2016-08-15,29,79.06,30.05,12,100,10.0
2021-02-08,23,94.11,30.05,0,0,10.0
2018-09-22,28,83.79,29.99,5,20,10.0
2016-12-16,26,57.63,30.15,8,70,10.0
2018-01-24,22,94.06,30.08,3,330,4.0
2016-10-31,26,73.97,30.01,7,40,10.0
2021-06-07,28,69.92,30.07,9,100,10.0
2018-02-08,24,83.34,30.23,5,40,10.0
2017-04-30,28,65.77,30.06,14,90,10.0
2023-11-09,24,73.63,30.01,5,90,10.0
2023-03-24,26,69.55,30.13,9,140,10.0
2014-08-27,27,69.74,29.89,5,360,10.0
2014-11-30,23,56.91,30.26,8,60,10.0
2015-09-04,27,78.78,29.95,3,160,10.0
2017-02-26,28,54.58,30.1,5,40,10.0
2014-04-27,27,61.61,29.97,8,100,10.0
2022-11-14,27,65.56,30.02,9,70,10.0
2021-11-10,26,69.55,30.05,8,60,10.0
2017-07-06,33,55.81,30.13,10,120,10.0
2021-03-02,22,94.06,30.05,0,0,10.0
2021-12-04,24,57.15,30.11,5,50,10.0
2019-02-12,23,94.11,30.06,8,120,10.0
2015-06-21,32,55.56,30.08,14,80,10.0
2016-08-19,27,83.68,30.03,3,10,10.0
2015-07-23,32,59.04,30.05,9,150,10.0
2016-10-15,31,62.5,30.08,13,60,10.0
2017-07-22,32,55.56,30.05,7,90,7.0
2015-07-19,32,49.14,30.02,7,140,10.0
2019-09-09,29,74.47,30.04,6,110,10.0
2014-07-25,30,70.29,30.1,0,0,10.0
2018-12-04,25,83.45,29.98,5,230,10.0
2014-05-07,29,51.5,30.09,13,110,10.0
2018-10-24,24,88.6,30.0,0,0,10.0
2017-10-10,28,78.92,29.94,12,90,10.0
2015-08-31,32,70.66,30.02,11,140,10.0
2014-05-04,30,30.93,29.99,8,330,10.0
2017-10-19,29,74.47,30.03,4,30,10.0
2020-06-20,25,88.68,30.05,4,20,10.0
2019-04-08,24,83.34,30.07,8,120,10.0
2019-09-27,32,52.27,29.94,12,100,10.0
2019-11-07,28,65.77,30.03,8,50,10.0
2021-07-22,28,78.92,30.13,0,0,10.0
2020-01-29,17,82.51,29.93,0,0,10.0
2014-01-08,11,93.55,30.24,6,360,10.0
2015-06-13,29,70.11,30.12,10,110,10.0
2014-08-11,31,66.38,30.08,4,110,10.0
2020-04-13,31,66.38,30.05,13,140,10.0
2019-03-03,27,74.14,30.06,11,120,10.0
2015-06-19,32,55.56,30.11,8,120,10.0
2020-01-12,25,78.5,30.26,9,120,10.0
2016-02-01,23,88.52,30.01,5,130,10.0
2022-04-28,25,69.36,30.04,5,120,10.0
2019-07-17,29,70.11,30.12,6,80,10.0
2017-01-13,23,73.46,30.29,8,90,10.0
2015-03-09,26,65.36,30.16,10,80,10.0
2018-08-03,29,74.47,30.06,7,110,10.0
2015-12-26,24,88.6,30.18,8,100,10.0
2020-07-08,29,70.11,30.05,4,10,10.0
2021-01-25,22,83.11,30.06,4,110,10.0
2018-07-09,28,78.92,30.13,5,80,10.0
2021-05-29,25,78.5,29.98,3,270,10.0
2017-09-13,29,74.47,29.95,0,0,10.0
2023-07-14,29,70.11,30.01,3,30,10.0
2014-06-18,25,78.5,30.07,5,110,10.0
2020-02-08,23,60.7,30.21,12,80,10.0
2022-07-23,31,62.5,30.08,13,100,10.0
2021-05-17,24,69.16,30.07,6,60,10.0
2023-06-13,26,83.57,29.98,5,190,10.0
2020-08-18,27,78.78,29.92,5,360,10.0
2023-09-13,28,78.92,29.9,3,290,10.0
2018-01-01,19,82.75,30.13,3,350,10.0
2017-03-04,21,52.8,30.29,10,50,10.0
2016-08-02,33,62.93,30.06,12,110,10.0
2017-12-07,24,83.34,30.07,4,110,10.0
2019-02-27,28,65.77,30.06,10,180,10.0
2017-06-28,26,78.64,29.98,0,0,10.0
2015-02-24,20,88.27,30.09,5,320,7.0
2021-05-24,26,57.63,30.14,12,110,10.0
2021-08-09,28,78.92,30.07,3,110,10.0
2018-06-05,29,74.47,29.98,7,270,10.0
2021-09-30,27,65.56,29.97,4,60,10.0
2017-07-26,29,79.06,30.12,0,0,10.0
2014-02-22,27,69.74,30.12,6,170,10.0
2022-05-01,23,88.52,30.0,4,10,10.0
2018-11-24,27,69.74,29.88,11,220,10.0
2020-06-12,28,65.77,30.02,6,60,10.0
2020-08-09,29,74.47,30.13,7,80,10.0
2017-06-16,24,88.6,30.01,5,280,9.0
2023-07-08,34,52.77,29.99,7,270,10.0
2020-10-15,26,83.57,29.94,4,350,10.0
2019-11-06,27,69.74,30.11,3,10,10.0
2020-05-28,30,70.29,30.02,9,120,10.0
2014-02-11,23,78.21,30.06,7,90,10.0
2022-10-05,27,61.61,29.98,7,50,10.0
2015-12-30,26,83.57,30.18,8,110,10.0
2020-12-22,24,53.58,30.14,9,50,10.0
2016-08-13,32,62.71,30.03,12,120,10.0
2014-03-31,17,67.77,30.08,6,340,10.0
2021-09-14,27,83.68,30.02,3,360,10.0
2022-04-16,29,62.06,29.97,11,100,10.0
2021-03-01,24,83.34,30.07,7,140,10.0
2019-09-08,32,55.56,30.05,4,140,10.0
2019-07-16,30,66.18,30.11,8,120,10.0
2015-05-13,27,74.14,30.13,12,90,10.0
2022-12-30,28,69.92,30.09,10,120,10.0
2023-02-16,26,65.36,30.09,11,130,10.0
2017-11-05,27,69.74,29.98,5,60,10.0
2023-04-03,26,78.64,30.06,7,190,10.0
2017-11-07,29,62.06,30.0,10,80,10.0
2021-09-24,25,94.19,29.9,0,0,10.0
2023-05-14,27,61.61,30.07,9,70,10.0
2018-07-06,28,74.3,30.09,5,120,10.0
2014-05-03,25,78.5,29.96,4,40,10.0
2018-02-21,25,83.45,30.31,13,90,10.0
2018-12-23,13,76.68,30.22,0,0,10.0
2014-12-21,19,88.19,30.05,0,0,10.0
2016-07-04,32,62.71,30.1,11,110,10.0
2018-10-05,27,83.68,30.0,8,100,10.0
2014-05-02,27,69.74,30.0,4,160,10.0
2023-08-27,27,83.68,29.76,0,0,10.0
2014-02-03,27,69.74,30.03,12,130,10.0
2020-04-28,25,57.39,30.1,8,50,10.0
2018-09-06,31,62.5,29.97,10,90,10.0
2019-03-08,22,56.66,30.23,10,100,10.0
2021-09-25,28,78.92,30.0,3,50,10.0
2016-12-04,23,73.46,30.05,9,90,10.0
2020-12-27,14,62.72,30.13,4,330,10.0
2021-03-25,24,83.34,30.05,8,120,10.0
2021-06-23,25,88.68,30.03,0,0,10.0
2021-10-12,27,78.78,29.96,0,0,10.0
2021-02-13,24,88.6,29.96,8,130,10.0
2015-11-08,30,66.18,29.99,9,130,10.0
2022-07-06,27,83.68,30.01,4,130,10.0
2014-12-26,21,60.24,30.17,6,360,10.0
2022-09-07,31,66.38,29.97,0,0,10.0
2017-08-30,27,83.68,29.96,0,0,10.0
2021-08-21,32,62.71,30.01,10,130,10.0
2020-02-20,25,78.5,30.08,0,0,10.0
2018-09-23,27,83.68,29.97,4,70,10.0
2023-10-09,29,70.11,29.85,8,300,10.0
2014-03-07,22,83.11,29.83,7,210,10.0
2021-10-02,26,78.64,30.07,4,60,10.0
2016-02-04,24,83.34,30.08,7,130,10.0
2016-01-31,18,72.58,30.15,6,360,10.0
2020-12-02,22,53.06,30.17,9,40,10.0
2021-06-28,26,83.57,30.0,5,100,10.0
2022-11-30,26,65.36,30.08,9,80,10.0
2020-06-26,29,74.47,30.13,10,90,10.0
2023-03-04,26,78.64,29.93,5,130,10.0
2014-04-21,19,82.75,30.01,6,360,10.0
2023-01-10,27,34.45,30.05,6,310,10.0
2016-09-28,23,94.11,30.0,0,0,10.0
2016-07-11,32,62.71,30.12,10,120,10.0
2016-11-13,26,57.63,30.02,8,120,10.0
2023-12-28,17,88.01,29.93,7,350,10.0
2021-11-26,23,56.91,30.0,0,0,10.0
2015-05-25,28,69.92,30.16,13,100,10.0
2017-08-05,29,74.47,30.05,9,120,10.0
2015-09-07,26,94.23,29.97,0,0,10.0
2019-06-25,31,58.81,30.07,4,210,10.0
2017-12-27,25,73.8,30.16,4,70,10.0
2017-11-21,23,94.11,29.96,0,0,10.0
2016-03-13,23,78.21,30.12,5,120,10.0
2014-06-06,31,45.91,29.94,12,100,10.0
2014-03-19,20,72.94,29.99,0,0,10.0
2022-05-18,31,58.81,29.99,10,110,10.0
2015-06-30,26,83.57,30.13,0,0,10.0
2015-08-05,28,78.92,30.07,3,70,10.0
2023-08-29,29,79.06,29.86,6,130,10.0
2014-03-18,26,54.08,29.92,8,340,10.0
2021-04-12,19,93.93,29.8,8,160,10.0
2019-01-04,24,94.15,30.06,3,130,10.0
2017-03-26,28,51.25,30.07,10,80,10.0
2021-05-05,29,65.98,30.02,8,140,10.0
2017-02-09,21,100.0,30.03,5,260,6.0
2020-01-25,24,64.93,30.11,8,330,10.0
2017-10-21,28,74.3,30.05,13,80,10.0
2021-07-02,25,94.19,30.0,0,0,10.0
2015-11-21,26,78.64,29.96,7,50,10.0
2019-04-29,28,65.77,30.07,9,60,10.0
2016-01-08,20,82.87,29.91,5,140,10.0
2019-06-02,27,74.14,29.9,4,220,10.0
2019-05-12,27,74.14,29.97,5,130,10.0
2014-07-14,27,78.78,30.06,0,0,10.0
2019-07-16,28,78.92,30.06,4,110,10.0
2022-10-26,28,51.25,29.97,4,230,10.0
2018-07-01,29,79.06,30.05,0,0,10.0
2020-07-29,29,70.11,30.07,6,130,10.0
2020-03-05,31,48.88,30.01,11,240,10.0
2022-12-11,26,47.55,30.01,4,290,10.0
2014-05-27,27,74.14,30.13,7,120,10.0
2017-03-08,24,53.58,30.21,8,130,10.0
2022-05-27,27,78.78,30.01,6,130,10.0
2021-05-06,26,83.57,30.04,0,0,10.0
2015-10-26,25,69.36,30.0,7,100,10.0
2015-01-07,24,83.34,30.19,4,120,10.0
2016-07-11,32,62.71,30.07,8,130,10.0
2023-07-17,30,74.63,30.06,7,200,10.0
2022-07-10,27,83.68,30.03,3,160,10.0
2021-09-08,26,88.76,29.97,0,0,10.0
2017-11-30,28,61.84,30.03,11,50,10.0
2016-04-21,27,50.99,30.05,16,110,10.0
2019-08-06,32,59.04,30.02,4,190,10.0
2015-03-24,26,65.36,30.07,4,280,10.0
2014-03-04,26,57.63,29.99,11,130,10.0
2019-09-17,30,58.58,29.9,7,60,10.0
2016-03-21,17,36.48,30.19,9,340,10.0
2023-01-26,25,65.15,30.09,8,330,10.0
2015-04-07,24,78.35,30.11,9,90,10.0
2020-02-06,26,73.97,29.79,11,160,10.0
2016-08-19,32,59.04,30.03,11,110,10.0
2020-08-28,33,62.93,30.05,8,130,10.0
2020-03-13,26,57.63,30.13,12,80,10.0
2015-03-28,22,83.11,30.0,7,280,10.0
2020-08-14,30,66.18,29.99,9,110,10.0
2014-05-28,26,78.64,30.04,5,110,10.0
2021-03-16,23,78.21,30.07,6,110,10.0
2020-01-27,17,55.4,29.99,3,340,10.0
2021-09-04,28,83.79,29.96,3,240,10.0
2015-12-18,24,94.15,29.98,3,160,10.0
2020-11-15,28,65.77,30.02,7,130,10.0
2014-09-05,28,78.92,30.12,3,100,10.0
2020-08-25,32,62.71,29.95,14,90,10.0
2015-05-21,25,78.5,29.98,4,190,10.0
2014-08-20,30,70.29,30.07,0,0,10.0
2020-11-23,24,88.6,30.04,6,330,10.0
2021-06-11,27,78.78,30.0,5,150,10.0
2019-02-01,19,100.0,30.16,3,360,10.0
2021-06-12,27,83.68,29.94,3,190,10.0
2018-06-05,30,66.18,29.98,8,260,10.0
2016-10-12,26,65.36,29.97,4,360,10.0
2014-07-12,28,78.92,30.13,10,90,10.0
2014-02-27,24,73.63,29.84,7,250,10.0
2018-12-11,12,81.88,30.22,10,340,10.0
2019-04-02,21,77.92,30.07,3,140,10.0
2022-10-01,29,65.98,29.83,4,30,10.0
2014-08-14,32,59.04,30.06,6,200,10.0
